channel,threads,time_sent,time_received
logdev_ebpf_shared,1,2026-06-15T16:46:04.707237100,2026-06-15T19:46:05.506708125
logdev_ebpf_shared,1,2026-06-15T16:46:04.707237100,2026-06-15T19:46:05.506836094
logdev_ebpf_shared,1,2026-06-15T16:46:04.707237100,2026-06-15T19:46:05.506836094
logdev_ebpf_shared,1,2026-06-15T16:46:04.707237100,2026-06-15T19:46:05.506836094
logdev_ebpf_shared,1,2026-06-15T16:46:04.707237100,2026-06-15T19:46:05.506937500
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.506937500
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507028907
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507028907
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507028907
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507120000
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507120000
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507208438
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507208438
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507296563
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507296563
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507385469
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507385469
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507473907
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507473907
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507563125
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507563125
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507563125
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507651875
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507651875
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507746875
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507746875
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507835000
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507835000
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507923594
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.507923594
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508014844
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508014844
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508014844
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508103438
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508103438
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508190469
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508190469
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508277657
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508277657
logdev_ebpf_shared,1,2026-06-15T16:46:04.708977100,2026-06-15T19:46:05.508365313
