channel,threads,time_sent,time_received
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.291845938
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.291845938
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292058282
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292058282
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292058282
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292058282
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292058282
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292210000
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292210000
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292210000
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292210000
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292353750
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292353750
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292353750
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292353750
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292497500
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292497500
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292497500
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292497500
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292641407
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292641407
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292641407
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292641407
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292785938
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292785938
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292930625
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292930625
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292930625
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.292930625
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293075157
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293075157
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293075157
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293075157
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293218907
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293218907
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293218907
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293218907
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293367657
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293367657
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293367657
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293367657
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293512813
logdev_ebpf_shared,2,2026-06-15T16:50:16.490677500,2026-06-15T19:50:17.293512813
