channel,threads,time_sent,time_received
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.779310781
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.779522031
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.779722969
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.779936406
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.780192969
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.780395781
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.780791719
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.781065156
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.781316094
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.781539219
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.781752188
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.781960469
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.782309219
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.782538438
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.782746875
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.782952969
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.783337969
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.783644063
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.783876250
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.784140156
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.784375938
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.784627500
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.784831406
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.785213906
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.785471094
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.785692188
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.785885469
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.786144219
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.786370156
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.786596875
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.786809688
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.787135000
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.787393281
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.787680938
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.787980469
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.788313594
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.788673750
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.789029219
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.789339531
logdev_ebpf_shared,4,2026-06-15T20:17:17.707431700,2026-06-15T23:17:17.789627188
logdev_ebpf_shared,4,2026-06-15T20:17:17.722111200,2026-06-15T23:17:17.789928906
logdev_ebpf_shared,4,2026-06-15T20:17:17.722111200,2026-06-15T23:17:17.790272500
logdev_ebpf_shared,4,2026-06-15T20:17:17.722111200,2026-06-15T23:17:17.790639531
logdev_ebpf_shared,4,2026-06-15T20:17:17.722111200,2026-06-15T23:17:17.790973594
logdev_ebpf_shared,4,2026-06-15T20:17:17.722111200,2026-06-15T23:17:17.791265000
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.791595313
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.791889063
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.792170000
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.792448906
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.792839219
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.793111719
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.793396094
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.793680625
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.793958594
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.794235156
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.794532656
logdev_ebpf_shared,4,2026-06-15T20:17:17.723645100,2026-06-15T23:17:17.794810938
