channel,threads,time_sent,time_received
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900454063
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900537031
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900614688
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900692344
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900772656
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900850938
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900850938
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.900926406
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901002344
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901077344
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901153750
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901230313
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901306719
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901383438
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901459375
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901535938
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901614219
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901689844
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901765938
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901765938
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901847813
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.901926250
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902002813
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902078906
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902154063
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902229531
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902306563
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902383281
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902459688
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902536719
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902616719
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902693594
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902787813
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902787813
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902865313
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.902942656
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903019844
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903098906
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903176406
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903254063
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903331406
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903409063
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903501875
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903501875
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903600469
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903677969
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903754063
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903845469
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903922188
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.903998750
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904074219
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904155313
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904232656
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904312813
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904390781
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904468438
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904544688
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904544688
logdev_ebpf_shared,4,2026-06-15T18:34:02.564762800,2026-06-15T21:34:02.904638125
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.904715156
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.904791875
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.904868594
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.904944219
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905020156
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905096875
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905178906
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905257813
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905335156
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905437500
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905516719
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905594063
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905670469
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905747188
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905823438
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905901094
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.905977344
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906053281
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906129844
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906207188
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906284688
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906363281
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906488281
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906488281
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906569688
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906648281
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906746250
logdev_ebpf_shared,4,2026-06-15T18:34:02.571071800,2026-06-15T21:34:02.906746250
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.906837500
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.906915625
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.906992031
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907068750
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907147500
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907225000
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907301875
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907392031
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907392031
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907469063
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907545938
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907623125
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907700625
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907777344
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907866875
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.907946250
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908023906
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908100469
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908192500
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908192500
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908269844
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908346719
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908422969
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908500156
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908576875
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908653750
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908730781
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908808125
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908884688
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908973906
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.908973906
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909051250
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909129844
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909206094
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909282188
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909360313
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909437344
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909514844
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909591875
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909668281
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909744688
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909820938
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909820938
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909908594
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.909984844
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910061250
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910136406
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910213906
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910292813
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910369219
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910445469
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910522188
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910609531
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910686719
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910763750
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910840469
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910916563
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.910992656
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911070000
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911070000
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911145625
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911221563
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911300000
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911376875
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911455000
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911531250
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911607188
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911683750
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911761563
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911761563
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911861094
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.911939063
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.912015469
logdev_ebpf_shared,4,2026-06-15T18:34:02.573155600,2026-06-15T21:34:02.912092188
