channel,threads,time_sent,time_received
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939015000
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939015000
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939155313
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939155313
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939248906
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939339375
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939339375
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939525313
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939525313
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939802656
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939802656
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939802656
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939928438
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.939928438
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940023594
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940164219
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940164219
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940164219
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940329219
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940329219
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940498594
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940498594
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940665781
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940665781
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940844063
logdev_ebpf_shared,4,2026-06-15T18:46:51.600661200,2026-06-15T21:46:51.940844063
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.940985781
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941078125
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941167344
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941167344
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941256094
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941345938
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941435625
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941435625
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941525000
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941613906
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941613906
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941745000
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941745000
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941907813
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.941907813
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942068750
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942068750
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942226406
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942226406
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942385469
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942385469
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942547813
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942547813
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942708906
logdev_ebpf_shared,4,2026-06-15T18:46:51.607179200,2026-06-15T21:46:51.942708906
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.942890625
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.942890625
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943039219
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943039219
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943165469
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943256563
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943345938
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943345938
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943435469
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943529375
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943529375
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943634844
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943634844
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943786719
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.943786719
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944016250
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944016250
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944160938
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944160938
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944366563
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944456250
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944456250
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944544219
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944632188
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944720469
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944720469
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944810625
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944810625
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944898750
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944898750
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.944986094
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.945101875
logdev_ebpf_shared,4,2026-06-15T18:46:51.609195300,2026-06-15T21:46:51.945101875
